Product ID,city,discount
208378,Houston,0.16
208378,New York,0.17
208379,San Jose,0.06
208379,Los Angeles,0.09
208379,Philadelphia,0.04
208379,San Antonio,0.05
208379,Dallas,0.07
208379,Chicago,0.18
208379,New York,0.13
208379,Phoenix,0.12
208379,San Diego,0.19
208379,Houston,0.16
208380,Dallas,0.0
208380,San Diego,0.02
208380,Los Angeles,0.05
208380,New York,0.06
208380,San Jose,0.17
208380,Phoenix,0.15
208380,Chicago,0.03
208380,Philadelphia,0.11
208380,Houston,0.02
208380,San Antonio,0.03
208381,New York,0.05
208381,Houston,0.18
208381,San Antonio,0.07
208381,Philadelphia,0.18
208381,San Jose,0.15
208381,Dallas,0.15
208381,San Diego,0.16
208381,Phoenix,0.02
208381,Los Angeles,0.16
208382,Dallas,0.05
208382,Philadelphia,0.2
208382,New York,0.17
208383,San Jose,0.2
208383,New York,0.19
208383,Philadelphia,0.07
208383,Houston,0.19
208383,San Antonio,0.07
208383,San Diego,0.13
208383,Chicago,0.16
208383,Los Angeles,0.08
208383,Dallas,0.04
208383,Phoenix,0.18
208384,San Diego,0.02
208384,Chicago,0.07
208384,New York,0.11
208384,San Jose,0.16
208384,Phoenix,0.17
208384,Dallas,0.1
208384,Philadelphia,0.11
208384,Houston,0.17
208384,San Antonio,0.09
208384,Los Angeles,0.11
208385,Houston,0.0
208385,New York,0.19
208385,San Jose,0.11
208385,Phoenix,0.15
208385,Chicago,0.05
208385,San Antonio,0.13
208385,Dallas,0.09
208385,Philadelphia,0.02
208385,San Diego,0.17
208385,Los Angeles,0.17
208386,Phoenix,0.01
208386,San Diego,0.08
208386,Dallas,0.06
208386,San Jose,0.1
208386,San Antonio,0.1
208386,Los Angeles,0.13
208387,Los Angeles,0.05
208387,New York,0.04
208387,San Diego,0.14
208387,Philadelphia,0.2
208387,San Jose,0.19
208387,Houston,0.16
208387,San Antonio,0.01
208387,Chicago,0.05
208387,Phoenix,0.14
208388,San Diego,0.06
208388,Philadelphia,0.08
208389,Dallas,0.19
208389,San Diego,0.02
208389,San Antonio,0.17
208389,Philadelphia,0.01
208389,Los Angeles,0.07
208389,Phoenix,0.11
208389,San Jose,0.07
208389,Chicago,0.19
208389,New York,0.1
208389,Houston,0.15
208390,New York,0.14
208390,Houston,0.17
208391,Chicago,0.17
208391,Los Angeles,0.09
208391,Houston,0.17
208391,Phoenix,0.13
208391,New York,0.14
208391,San Diego,0.03
208391,San Antonio,0.05
208391,Philadelphia,0.14
208391,San Jose,0.05
208391,Dallas,0.1
208392,Philadelphia,0.1
208392,Phoenix,0.05
208392,Dallas,0.11
208392,San Diego,0.11
208392,Los Angeles,0.03
208392,San Antonio,0.08
208392,Houston,0.07
208392,San Jose,0.11
208392,New York,0.15
208392,Chicago,0.0
208393,New York,0.03
208393,Los Angeles,0.06
208393,Philadelphia,0.16
208393,San Jose,0.1
208393,San Antonio,0.1
208393,Phoenix,0.08
208393,Dallas,0.08
208393,San Diego,0.2
208393,Houston,0.18
208393,Chicago,0.15
208394,Los Angeles,0.06
208394,Philadelphia,0.1
208394,New York,0.14
208394,Houston,0.08
208394,Dallas,0.1
208394,San Jose,0.03
208394,San Antonio,0.02
208394,San Diego,0.03
208394,Phoenix,0.15
208394,Chicago,0.04
208395,Philadelphia,0.18
208395,Houston,0.07
208395,Phoenix,0.03
208395,Los Angeles,0.17
208395,Dallas,0.09
208395,Chicago,0.08
208395,San Jose,0.07
208396,Dallas,0.07
208396,San Diego,0.13
208396,New York,0.11
208396,Phoenix,0.09
208396,Houston,0.09
208396,Philadelphia,0.03
208396,San Jose,0.17
208396,Chicago,0.19
208396,Los Angeles,0.16
208396,San Antonio,0.09
208397,Houston,0.19
208397,San Diego,0.12
208397,New York,0.15
208397,San Antonio,0.15
208397,Chicago,0.14
208397,Dallas,0.13
208397,Philadelphia,0.04
208397,Los Angeles,0.06
208397,San Jose,0.18
208397,Phoenix,0.04
208398,San Antonio,0.03
208398,San Jose,0.06
208398,New York,0.07
208398,San Diego,0.11
208398,Philadelphia,0.12
208398,Phoenix,0.16
208398,Houston,0.01
208398,Los Angeles,0.04
208398,Dallas,0.1
208398,Chicago,0.05
208399,Dallas,0.17
208399,Los Angeles,0.13
208399,Phoenix,0.1
208399,San Antonio,0.0
208399,San Diego,0.17
208399,Philadelphia,0.09
208399,San Jose,0.11
208399,Houston,0.14
208399,Chicago,0.19
208399,New York,0.03
208400,Houston,0.01
208400,San Jose,0.02
208400,San Antonio,0.15
208400,San Diego,0.03
208400,Philadelphia,0.1
208401,San Diego,0.14
208401,Philadelphia,0.14
208402,Chicago,0.08
208402,San Antonio,0.14
208402,Dallas,0.19
208402,Houston,0.01
208402,Philadelphia,0.13
208402,Phoenix,0.1
208402,New York,0.04
208402,Los Angeles,0.06
208402,San Jose,0.17
208402,San Diego,0.12
208403,Philadelphia,0.0
208403,Chicago,0.19
208403,Dallas,0.13
208403,San Diego,0.09
208403,New York,0.14
208403,Los Angeles,0.04
208403,Houston,0.05
208403,San Jose,0.03
208403,Phoenix,0.08
208403,San Antonio,0.18
208404,Chicago,0.08
208404,New York,0.06
208404,San Diego,0.14
208404,San Jose,0.17
208404,Houston,0.05
208404,Philadelphia,0.16
208404,Los Angeles,0.06
208404,San Antonio,0.05
208404,Phoenix,0.09
208404,Dallas,0.01
208405,San Antonio,0.17
208405,Chicago,0.17
208405,Phoenix,0.14
208405,San Diego,0.06
208405,Los Angeles,0.03
208405,New York,0.14
208405,Philadelphia,0.02
208405,Houston,0.08
208405,Dallas,0.02
208405,San Jose,0.09
208406,San Jose,0.03
208406,Dallas,0.01
208406,Phoenix,0.09
208406,Houston,0.11
208406,Los Angeles,0.09
208406,San Antonio,0.04
208406,New York,0.02
208406,Philadelphia,0.03
208406,Chicago,0.15
208406,San Diego,0.0
208407,Houston,0.17
208407,Chicago,0.17
208407,New York,0.18
208407,Dallas,0.18
208407,San Jose,0.13
208407,San Diego,0.17
208407,Phoenix,0.15
208407,Los Angeles,0.06
208407,Philadelphia,0.15
208407,San Antonio,0.12
208408,Phoenix,0.01
208408,San Antonio,0.16
208409,San Diego,0.17
208409,Chicago,0.1
208409,San Jose,0.1
208409,New York,0.09
208409,Phoenix,0.14
208409,Philadelphia,0.04
208409,Los Angeles,0.15
208409,Houston,0.06
208409,Dallas,0.05
208409,San Antonio,0.16
208410,Philadelphia,0.03
208410,New York,0.17
208410,Chicago,0.2
208410,San Antonio,0.06
208410,Houston,0.19
208410,Dallas,0.11
208410,San Jose,0.05
208410,Los Angeles,0.09
208410,San Diego,0.16
208410,Phoenix,0.13
208411,Phoenix,0.1
208411,Los Angeles,0.05
208411,Dallas,0.15
208411,Chicago,0.06
208411,Houston,0.07
208411,New York,0.15
208411,San Diego,0.11
208411,San Antonio,0.04
208411,Philadelphia,0.14
208411,San Jose,0.05
208412,New York,0.15
208412,Chicago,0.1
208412,San Jose,0.12
208412,San Diego,0.12
208412,Houston,0.03
208412,Los Angeles,0.13
208412,San Antonio,0.17
208412,Philadelphia,0.18
208412,Dallas,0.14
208412,Phoenix,0.19
208413,San Antonio,0.12
208413,San Jose,0.05
208413,Los Angeles,0.13
208413,New York,0.18
208413,San Diego,0.07
208413,Dallas,0.05
208413,Phoenix,0.19
208413,Philadelphia,0.15
208413,Chicago,0.01
208413,Houston,0.11
208414,New York,0.05
208414,Chicago,0.06
208414,San Antonio,0.02
208414,San Diego,0.05
208414,Philadelphia,0.1
208414,Los Angeles,0.02
208414,Dallas,0.18
208414,Phoenix,0.16
208414,San Jose,0.08
208415,New York,0.03
208415,Chicago,0.2
208415,Dallas,0.11
208415,Philadelphia,0.08
208415,Phoenix,0.04
208415,San Antonio,0.04
208415,San Jose,0.16
208415,Los Angeles,0.1
208415,Houston,0.2
208415,San Diego,0.19
208416,Houston,0.04
208416,Chicago,0.2
208416,Philadelphia,0.2
208416,San Jose,0.16
208416,Los Angeles,0.08
208416,Dallas,0.04
208416,San Antonio,0.02
208416,New York,0.01
208416,San Diego,0.16
208416,Phoenix,0.19
208417,New York,0.15
208417,Phoenix,0.15
208417,San Antonio,0.08
208417,San Jose,0.13
208417,Chicago,0.13
208417,Los Angeles,0.05
208417,Philadelphia,0.15
208417,Houston,0.03
208417,Dallas,0.06
208417,San Diego,0.12
208418,Dallas,0.11
208418,San Antonio,0.14
208418,Houston,0.12
208418,Phoenix,0.01
208418,Philadelphia,0.2
208418,Chicago,0.15
208418,Los Angeles,0.18
208418,New York,0.16
208418,San Diego,0.04
208418,San Jose,0.19
208419,Dallas,0.2
208419,Chicago,0.02
208419,Phoenix,0.03
208419,Philadelphia,0.2
208419,San Jose,0.06
208419,New York,0.16
208419,Los Angeles,0.01
208419,San Antonio,0.15
208419,Houston,0.14
208419,San Diego,0.19
208420,Phoenix,0.15
208420,Los Angeles,0.01
208420,Chicago,0.09
208420,Philadelphia,0.07
208420,Dallas,0.11
208420,New York,0.09
208420,San Diego,0.06
208420,San Antonio,0.13
208421,Chicago,0.06
208421,New York,0.17
208421,Los Angeles,0.06
208421,San Antonio,0.1
208421,Dallas,0.17
208421,San Jose,0.16
208421,Philadelphia,0.12
208421,Houston,0.08
208421,San Diego,0.11
208421,Phoenix,0.17
208422,Dallas,0.04
208422,Los Angeles,0.02
208422,Philadelphia,0.12
208422,San Antonio,0.11
208422,Phoenix,0.06
208422,San Diego,0.09
208422,Chicago,0.02
208422,Houston,0.03
208422,San Jose,0.17
208422,New York,0.09
208423,Houston,0.02
208423,New York,0.19
208423,Philadelphia,0.04
208423,San Jose,0.06
208423,Phoenix,0.19
208423,Chicago,0.04
208423,San Antonio,0.19
208423,San Diego,0.14
208423,Dallas,0.09
208423,Los Angeles,0.12
208424,Houston,0.1
208424,Dallas,0.16
208424,Chicago,0.01
208424,New York,0.16
208424,San Diego,0.19
208424,San Jose,0.09
208424,San Antonio,0.04
208424,Philadelphia,0.02
208424,Phoenix,0.07
208424,Los Angeles,0.03
208425,Dallas,0.05
208425,New York,0.13
208425,Chicago,0.08
208425,San Antonio,0.18
208425,Los Angeles,0.09
208425,San Diego,0.03
208426,Philadelphia,0.03
208426,Dallas,0.14
208426,Houston,0.13
208427,Los Angeles,0.14
208427,San Diego,0.07
208427,Houston,0.18
208427,Philadelphia,0.02
208427,New York,0.01
208427,Phoenix,0.15
208427,San Antonio,0.14
208427,San Jose,0.1
208427,Chicago,0.01
208427,Dallas,0.02
208428,Los Angeles,0.04
208428,Dallas,0.13
208428,Houston,0.13
208428,Philadelphia,0.14
208428,Phoenix,0.16
208428,San Antonio,0.0
208428,Chicago,0.13
208428,San Diego,0.05
208428,New York,0.11
208428,San Jose,0.15
208429,San Antonio,0.14
208429,Los Angeles,0.06
208429,New York,0.07
208429,Dallas,0.18
208429,Philadelphia,0.17
208429,San Diego,0.05
208429,Phoenix,0.12
208429,Chicago,0.02
208430,Chicago,0.13
208430,Phoenix,0.12
208430,Los Angeles,0.05
208430,Dallas,0.08
208430,New York,0.16
208430,San Jose,0.05
208430,Philadelphia,0.15
208430,San Antonio,0.06
208430,Houston,0.17
208430,San Diego,0.01
208431,Dallas,0.05
208431,San Antonio,0.04
208431,Philadelphia,0.18
208431,Phoenix,0.09
208431,Houston,0.11
208431,San Diego,0.05
208431,Los Angeles,0.03
208431,San Jose,0.12
208431,New York,0.06
208431,Chicago,0.19
208432,Dallas,0.1
208432,Chicago,0.03
208432,Phoenix,0.0
208432,Philadelphia,0.05
208432,New York,0.06
208432,Houston,0.04
208432,San Jose,0.07
208432,San Antonio,0.18
208432,Los Angeles,0.01
208432,San Diego,0.16
208433,San Diego,0.09
208433,San Jose,0.18
208433,San Antonio,0.13
208433,Los Angeles,0.03
208433,Chicago,0.19
208433,Phoenix,0.03
208433,Houston,0.07
208433,Dallas,0.2
208433,New York,0.04
208433,Philadelphia,0.13
208434,San Jose,0.2
208434,Dallas,0.14
208434,Philadelphia,0.13
208434,San Antonio,0.12
208434,New York,0.11
208434,Chicago,0.19
208434,San Diego,0.11
208434,Los Angeles,0.13
208434,Houston,0.15
208434,Phoenix,0.11
208435,Dallas,0.18
208435,Los Angeles,0.0
208435,Chicago,0.08
208435,San Antonio,0.12
208435,Philadelphia,0.0
208435,Houston,0.19
208435,San Jose,0.17
208435,Phoenix,0.04
208435,New York,0.07
208435,San Diego,0.14
208436,San Jose,0.07
208436,Phoenix,0.17
208436,Philadelphia,0.05
208436,San Diego,0.16
208436,Los Angeles,0.09
208436,Dallas,0.09
208436,Houston,0.03
208436,Chicago,0.2
208436,New York,0.07
208436,San Antonio,0.04
208437,Los Angeles,0.01
208437,New York,0.1
208437,Houston,0.01
208437,San Diego,0.09
208437,San Antonio,0.18
208437,San Jose,0.1
208437,Philadelphia,0.01
208437,Dallas,0.05
208437,Phoenix,0.01
208437,Chicago,0.18
208438,Houston,0.05
208438,New York,0.01
208438,Dallas,0.19
208438,Phoenix,0.1
208438,Los Angeles,0.08
208438,San Jose,0.19
208438,Chicago,0.11
208438,San Antonio,0.06
208438,San Diego,0.16
208438,Philadelphia,0.05
208439,San Diego,0.09
208439,Chicago,0.16
208439,San Antonio,0.19
208439,Los Angeles,0.12
208439,Phoenix,0.1
208439,San Jose,0.02
208440,Houston,0.12
208440,Phoenix,0.07
208440,Philadelphia,0.1
208440,Dallas,0.15
208440,San Diego,0.13
208440,San Jose,0.02
208440,Chicago,0.08
208440,New York,0.04
208440,San Antonio,0.03
208440,Los Angeles,0.04
208441,New York,0.18
208441,Houston,0.14
208441,Chicago,0.18
208441,Los Angeles,0.1
208441,Phoenix,0.0
208441,San Diego,0.01
208441,San Jose,0.03
208441,Philadelphia,0.16
208441,San Antonio,0.04
208441,Dallas,0.02
208442,Philadelphia,0.17
208442,New York,0.05
208442,Houston,0.1
208442,San Antonio,0.07
208442,Chicago,0.18
208442,Los Angeles,0.14
208442,San Diego,0.09
208442,Phoenix,0.17
208442,Dallas,0.15
208442,San Jose,0.16
208443,Chicago,0.2
208443,Dallas,0.04
208443,Phoenix,0.04
208443,Philadelphia,0.11
208443,Houston,0.11
208443,Los Angeles,0.17
208443,San Antonio,0.03
208443,San Jose,0.09
208443,San Diego,0.11
208443,New York,0.09
208444,Los Angeles,0.01
208444,Philadelphia,0.03
208444,Phoenix,0.03
208444,Houston,0.12
208444,New York,0.09
208444,San Antonio,0.04
208444,San Diego,0.15
208444,San Jose,0.16
208444,Chicago,0.04
208444,Dallas,0.14
208445,New York,0.01
208445,San Antonio,0.17
208445,Chicago,0.19
208445,Los Angeles,0.03
208445,San Diego,0.16
208445,Philadelphia,0.02
208445,San Jose,0.19
208445,Dallas,0.09
208445,Houston,0.11
208445,Phoenix,0.15
208446,New York,0.05
208446,Philadelphia,0.08
208446,Dallas,0.01
208446,San Diego,0.12
208446,Phoenix,0.16
208446,Chicago,0.17
208446,Los Angeles,0.11
208446,San Antonio,0.15
208446,Houston,0.03
208446,San Jose,0.15
208447,Houston,0.0
208447,New York,0.04
208447,Dallas,0.13
208447,San Diego,0.06
208447,San Jose,0.08
208447,Phoenix,0.17
208447,San Antonio,0.11
208447,Philadelphia,0.08
208448,Philadelphia,0.09
208448,Dallas,0.17
208448,Chicago,0.1
208448,Los Angeles,0.18
208448,San Antonio,0.05
208448,San Diego,0.11
208448,Phoenix,0.07
208448,Houston,0.12
208448,San Jose,0.12
208448,New York,0.11
208449,Philadelphia,0.11
208449,San Jose,0.09
208449,San Antonio,0.18
208449,New York,0.05
208449,Los Angeles,0.09
208449,Phoenix,0.04
208449,Houston,0.07
208449,San Diego,0.05
208449,Dallas,0.13
208449,Chicago,0.14
208450,San Antonio,0.06
208450,Houston,0.2
208450,New York,0.06
208450,San Diego,0.17
208450,Philadelphia,0.06
208450,Chicago,0.08
208450,San Jose,0.13
208450,Dallas,0.11
208450,Los Angeles,0.1
208450,Phoenix,0.16
208451,San Diego,0.14
208451,San Antonio,0.18
208451,Chicago,0.05
208451,Philadelphia,0.0
208451,Dallas,0.2
208451,Houston,0.06
208451,San Jose,0.01
208451,Phoenix,0.05
208451,New York,0.13
208451,Los Angeles,0.12
208452,New York,0.04
208452,San Antonio,0.04
208452,Houston,0.09
208452,Chicago,0.0
208453,Los Angeles,0.0
208453,New York,0.12
208453,San Antonio,0.07
208453,San Diego,0.0
208453,Philadelphia,0.09
208453,Dallas,0.19
208453,Phoenix,0.05
208453,San Jose,0.05
208453,Chicago,0.09
208453,Houston,0.03
208454,San Jose,0.13
208454,New York,0.17
208454,Chicago,0.04
208454,Philadelphia,0.13
208454,Los Angeles,0.18
208454,Phoenix,0.18
208454,Houston,0.11
208454,San Diego,0.03
208454,San Antonio,0.13
208454,Dallas,0.15
208455,Dallas,0.15
208455,Phoenix,0.19
208455,San Diego,0.12
208455,Houston,0.09
208455,Philadelphia,0.1
208455,Los Angeles,0.06
208455,New York,0.01
208455,San Antonio,0.14
208455,San Jose,0.0
208455,Chicago,0.01
208456,Philadelphia,0.07
208456,Chicago,0.19
208456,San Antonio,0.1
208456,San Jose,0.04
208456,San Diego,0.18
208456,Phoenix,0.11
208456,Houston,0.07
208456,Dallas,0.14
208456,Los Angeles,0.09
208457,Houston,0.15
208457,New York,0.04
208457,Los Angeles,0.03
208457,Philadelphia,0.09
208457,Chicago,0.06
208457,San Antonio,0.12
208457,San Diego,0.16
208457,Phoenix,0.18
208457,Dallas,0.15
208457,San Jose,0.07
208458,Chicago,0.15
208458,San Diego,0.11
208458,Houston,0.18
208458,New York,0.14
208458,San Jose,0.03
208458,Los Angeles,0.02
208458,Dallas,0.11
208459,San Jose,0.07
208459,Houston,0.03
208459,Los Angeles,0.16
208460,Chicago,0.08
208460,Philadelphia,0.02
208460,San Diego,0.05
208460,Dallas,0.14
208460,Los Angeles,0.13
208460,San Antonio,0.05
208460,New York,0.07
208460,San Jose,0.01
208460,Houston,0.19
208460,Phoenix,0.07
208461,San Antonio,0.19
208461,New York,0.16
208461,Dallas,0.07
208461,Phoenix,0.14
208461,Philadelphia,0.09
208461,Los Angeles,0.2
208461,Chicago,0.13
208461,San Jose,0.1
208461,San Diego,0.13
208461,Houston,0.04
208462,Phoenix,0.06
208462,San Antonio,0.14
208462,Philadelphia,0.02
208462,San Jose,0.06
208462,Dallas,0.12
208462,New York,0.2
208462,Los Angeles,0.19
208462,Houston,0.17
208462,Chicago,0.1
208462,San Diego,0.16
208463,San Diego,0.11
208463,Los Angeles,0.09
208463,Chicago,0.04
208463,Dallas,0.19
208463,Houston,0.12
208463,San Antonio,0.14
208463,New York,0.03
208463,Philadelphia,0.09
208463,San Jose,0.19
208463,Phoenix,0.15
208464,Los Angeles,0.18
208464,San Antonio,0.08
208464,Philadelphia,0.01
208464,Phoenix,0.07
208464,Chicago,0.08
208464,Houston,0.06
208464,San Jose,0.11
208464,New York,0.04
208464,Dallas,0.19
208464,San Diego,0.18
208465,San Antonio,0.05
208465,Chicago,0.13
208465,Philadelphia,0.1
208465,San Jose,0.05
208465,New York,0.18
208465,Los Angeles,0.05
208465,Houston,0.12
208465,Dallas,0.07
208465,Phoenix,0.17
208466,Houston,0.12
208466,Phoenix,0.17
208466,New York,0.07
208466,Los Angeles,0.0
208466,San Diego,0.04
208466,San Jose,0.16
208466,San Antonio,0.06
208466,Philadelphia,0.06
208466,Dallas,0.09
208466,Chicago,0.05
208467,Chicago,0.16
208467,Dallas,0.06
208467,San Antonio,0.12
208467,New York,0.09
208467,Los Angeles,0.06
208467,Philadelphia,0.05
208467,Houston,0.1
208467,San Diego,0.04
208467,Phoenix,0.07
208467,San Jose,0.01
208468,San Antonio,0.16
208468,Dallas,0.01
208468,Phoenix,0.17
208468,Chicago,0.01
208468,Philadelphia,0.17
208468,New York,0.13
208468,San Diego,0.1
208468,Houston,0.03
208468,San Jose,0.05
208469,Los Angeles,0.14
208469,New York,0.1
208469,Philadelphia,0.1
208469,San Antonio,0.03
208469,Houston,0.1
208469,Dallas,0.12
208469,Chicago,0.02
208469,Phoenix,0.19
208469,San Diego,0.17
208470,Dallas,0.06
208470,Philadelphia,0.11
208470,New York,0.11
208470,Houston,0.02
208470,Los Angeles,0.09
208470,San Diego,0.04
208470,San Jose,0.07
208470,Phoenix,0.19
208470,San Antonio,0.11
208470,Chicago,0.01
208471,Houston,0.13
208471,New York,0.2
208471,San Jose,0.03
208471,Los Angeles,0.14
208471,San Diego,0.16
208471,Phoenix,0.17
208471,Chicago,0.14
208471,San Antonio,0.18
208471,Philadelphia,0.01
208471,Dallas,0.01
208472,San Jose,0.03
208472,Dallas,0.01
208472,Phoenix,0.02
208472,Philadelphia,0.16
208472,Los Angeles,0.18
208472,New York,0.07
208472,San Diego,0.19
208472,San Antonio,0.08
208472,Chicago,0.03
208472,Houston,0.14
208473,Philadelphia,0.08
208473,Dallas,0.0
208473,Houston,0.19
208473,New York,0.12
208473,Chicago,0.12
208473,Los Angeles,0.2
208473,Phoenix,0.17
208473,San Diego,0.07
208473,San Jose,0.01
208473,San Antonio,0.04
208474,Dallas,0.07
208474,New York,0.19
208474,San Antonio,0.18
208474,Chicago,0.0
208474,San Jose,0.2
208474,Houston,0.05
208474,Phoenix,0.16
208474,San Diego,0.02
208474,Philadelphia,0.04
208474,Los Angeles,0.1
208475,Philadelphia,0.14
208475,Los Angeles,0.07
208475,Chicago,0.17
208475,Phoenix,0.19
208475,New York,0.02
208475,San Antonio,0.14
208475,San Diego,0.03
208475,Houston,0.07
208475,San Jose,0.16
208475,Dallas,0.07
208476,Houston,0.18
208476,Phoenix,0.08
208476,San Jose,0.06
208476,New York,0.2
208476,Chicago,0.09
208476,San Diego,0.15
208476,Philadelphia,0.12
208476,San Antonio,0.04
208476,Los Angeles,0.1
208476,Dallas,0.02
208477,New York,0.14
208477,Phoenix,0.1
208477,Houston,0.02
208477,San Diego,0.15
208477,San Jose,0.16
208477,San Antonio,0.15
208477,Chicago,0.07
208477,Dallas,0.14
208477,Philadelphia,0.12
208477,Los Angeles,0.11
208478,Chicago,0.13
208478,New York,0.13
208478,Los Angeles,0.16
208478,Phoenix,0.2
208478,Philadelphia,0.15
208478,San Antonio,0.09
208478,Dallas,0.09
208478,San Diego,0.01
208478,Houston,0.03
208478,San Jose,0.05
208479,San Antonio,0.2
208479,Dallas,0.15
208479,Los Angeles,0.03
208479,San Jose,0.1
208479,Houston,0.04
208479,Philadelphia,0.06
208479,San Diego,0.12
208479,New York,0.12
208479,Chicago,0.17
208479,Phoenix,0.03
208480,Chicago,0.1
208480,Phoenix,0.12
208480,Dallas,0.19
208480,Philadelphia,0.1
208480,San Diego,0.07
208480,Los Angeles,0.06
208480,San Antonio,0.04
208480,San Jose,0.19
208480,New York,0.12
208480,Houston,0.06
208481,San Diego,0.15
208481,New York,0.06
208481,San Jose,0.1
208481,Houston,0.01
208481,Phoenix,0.17
208481,Dallas,0.19
208481,Philadelphia,0.17
208481,San Antonio,0.03
208481,Los Angeles,0.17
208481,Chicago,0.07
208482,Los Angeles,0.19
208482,Chicago,0.06
208482,Phoenix,0.02
208482,San Diego,0.17
208482,Dallas,0.02
208482,Philadelphia,0.11
208482,Houston,0.08
208482,San Antonio,0.15
208482,San Jose,0.15
208482,New York,0.16
208483,New York,0.01
208483,Houston,0.17
208483,Philadelphia,0.09
208483,San Antonio,0.04
208483,San Jose,0.06
208483,Dallas,0.18
208483,San Diego,0.0
208483,Chicago,0.16
208483,Phoenix,0.18
208483,Los Angeles,0.05
208484,Philadelphia,0.16
208484,Chicago,0.03
208484,Dallas,0.0
208484,San Antonio,0.12
208484,San Diego,0.13
208485,New York,0.03
208485,Philadelphia,0.1
208485,San Diego,0.08
208485,San Jose,0.02
208485,Houston,0.1
208485,Dallas,0.12
208485,Los Angeles,0.04
208485,Chicago,0.15
208485,San Antonio,0.01
208485,Phoenix,0.11
208486,New York,0.06
208486,San Diego,0.09
208486,Houston,0.18
208486,Chicago,0.13
208486,Los Angeles,0.03
208486,Philadelphia,0.18
208486,San Jose,0.07
208486,San Antonio,0.07
208486,Phoenix,0.1
208486,Dallas,0.04
208487,Chicago,0.18
208487,Dallas,0.09
208487,San Jose,0.08
208487,San Antonio,0.03
208487,Houston,0.16
208487,New York,0.19
208487,Philadelphia,0.17
208487,Phoenix,0.03
208488,Dallas,0.15
208488,Phoenix,0.04
208488,Los Angeles,0.01
208488,Houston,0.1
208488,Philadelphia,0.13
208488,New York,0.02
208488,San Jose,0.12
208488,San Diego,0.17
208488,San Antonio,0.04
208488,Chicago,0.09
208489,Chicago,0.1
208489,San Jose,0.17
208489,San Antonio,0.15
208489,Houston,0.15
208490,Philadelphia,0.14
208490,San Antonio,0.12
208490,Phoenix,0.1
208490,Houston,0.07
208490,San Diego,0.1
208490,San Jose,0.17
208490,Chicago,0.11
208490,Dallas,0.2
208490,New York,0.03
208490,Los Angeles,0.09
208491,San Jose,0.04
208491,San Diego,0.07
208491,Chicago,0.16
208491,Philadelphia,0.16
208491,Houston,0.01
208491,Los Angeles,0.19
208491,Phoenix,0.17
208491,Dallas,0.18
208491,San Antonio,0.08
208491,New York,0.1
208492,Los Angeles,0.03
208492,Philadelphia,0.08
208492,San Diego,0.03
208492,San Jose,0.17
208492,Phoenix,0.12
208492,New York,0.03
208492,San Antonio,0.18
208492,Chicago,0.02
208492,Houston,0.19
208492,Dallas,0.02
208493,San Diego,0.14
208493,Dallas,0.13
208493,Los Angeles,0.16
208493,San Jose,0.11
208493,Chicago,0.07
208493,Phoenix,0.05
208493,New York,0.19
208493,San Antonio,0.09
208493,Philadelphia,0.17
208493,Houston,0.14
208494,Houston,0.13
208494,San Jose,0.19
208494,Philadelphia,0.11
208494,Chicago,0.15
208494,San Diego,0.17
208495,Philadelphia,0.01
208495,San Jose,0.2
208495,Houston,0.05
208495,Chicago,0.14
208495,Los Angeles,0.19
208495,San Antonio,0.15
208495,Dallas,0.05
208495,New York,0.07
208495,San Diego,0.08
208495,Phoenix,0.12
208496,Phoenix,0.12
208496,Houston,0.16
208496,San Jose,0.17
208496,San Antonio,0.02
208496,Dallas,0.05
208496,Philadelphia,0.07
208496,Los Angeles,0.0
208496,San Diego,0.08
208496,New York,0.07
208496,Chicago,0.11
208497,San Diego,0.02
208497,Los Angeles,0.08
208497,Houston,0.12
208497,Chicago,0.16
208497,Phoenix,0.15
208497,Dallas,0.08
208497,San Jose,0.08
208497,San Antonio,0.01
208498,San Jose,0.02
208498,Los Angeles,0.17
208498,San Diego,0.16
208498,Philadelphia,0.0
208498,Houston,0.18
208498,New York,0.12
208498,Phoenix,0.16
208498,San Antonio,0.1
208498,Chicago,0.03
208499,Los Angeles,0.07
208499,Houston,0.09
208499,Dallas,0.15
208499,Philadelphia,0.16
208499,San Diego,0.15
208499,New York,0.1
208499,San Antonio,0.13
208499,Chicago,0.06
208499,San Jose,0.2
208500,San Jose,0.03
208500,Philadelphia,0.14
208500,Phoenix,0.03
208500,San Diego,0.06
208500,New York,0.15
208500,Dallas,0.15
208500,Los Angeles,0.02
208500,Chicago,0.14
208501,Phoenix,0.04
208501,Philadelphia,0.19
208501,Dallas,0.12
208501,San Antonio,0.0
208501,New York,0.04
208501,Chicago,0.05
208501,Houston,0.05
208501,Los Angeles,0.11
208501,San Jose,0.04
208501,San Diego,0.08
208502,San Jose,0.03
208502,Los Angeles,0.13
208502,San Antonio,0.11
208502,Phoenix,0.13
208502,Houston,0.19
208502,San Diego,0.08
208502,Chicago,0.04
208502,Philadelphia,0.2
208503,Houston,0.01
208503,Chicago,0.16
208503,San Jose,0.03
208503,San Diego,0.13
208503,San Antonio,0.09
208503,Philadelphia,0.17
208503,Phoenix,0.15
208503,Los Angeles,0.03
208503,New York,0.13
208503,Dallas,0.04
208504,New York,0.03
208504,Philadelphia,0.02
208504,San Antonio,0.02
208504,Los Angeles,0.14
208504,Chicago,0.2
208504,Houston,0.14
